borrower_id,income_now,credit_limit_now,balance_now,utilization_now,credit_score_now,age_now,late_streak_now,days_late_now,utilization_trend_3m,credit_score_trend_3m,is_late_trend_3m,late_count_9m,max_days_late_9m,utilization_volatility,dti_proxy,headroom,defaulted,risk_score,risk_tier,top_reasons
1641,61424.35,5219.28,960.01,0.1839,752,62,0,0,0.0007999999999999,-1.0,0.0,0,0,0.0022259829289552,0.187549725764284,0.8161,0,0.026742397248600128,Low,"[{""feature"": ""credit_score_now"", ""shap_value"": 0.6589, ""feature_value"": 752.0}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.4801, ""feature_value"": 0.0022}, {""feature"": ""dti_proxy"", ""shap_value"": 0.4336, ""feature_value"": 0.1875}]"
1642,69757.41,10216.59,1524.25,0.1492,737,41,0,0,-0.0004333333333333,0.3333333333333712,0.0,0,0,0.0018362855018881,0.2622087029442964,0.8508,0,0.03777154050506974,Low,"[{""feature"": ""age_now"", ""shap_value"": 0.49, ""feature_value"": 41.0}, {""feature"": ""dti_proxy"", ""shap_value"": 0.4103, ""feature_value"": 0.2622}, {""feature"": ""income_now"", ""shap_value"": -0.4071, ""feature_value"": 69757.41}]"
1643,51048.1,2123.79,677.8,0.3191,802,24,1,33,-0.0011,-9.333333333333371,0.6666666666666666,2,33,0.0038827968155842,0.1593320808823053,0.6809000000000001,0,0.15949308573286122,Watch,"[{""feature"": ""dti_proxy"", ""shap_value"": 1.2207, ""feature_value"": 0.1593}, {""feature"": ""credit_limit_now"", ""shap_value"": 0.9585, ""feature_value"": 2123.79}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.3739, ""feature_value"": 0.0039}]"
1644,38864.84,16182.29,4666.15,0.2883,693,26,0,0,0.0091666666666666,-4.0,-0.3333333333333333,1,57,0.0080364447639764,1.4407315193555723,0.7117,0,0.04183948022024682,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.4913, ""feature_value"": 0.008}, {""feature"": ""dti_proxy"", ""shap_value"": 0.3284, ""feature_value"": 1.4407}, {""feature"": ""credit_score_trend_3m"", ""shap_value"": 0.2918, ""feature_value"": -4.0}]"
1645,62774.91,623.33,117.95,0.1892,616,47,0,0,0.0020333333333333,4.0,0.0,0,0,0.0054081214647766,0.022547224675104,0.8108,0,0.0013573928660987197,Low,"[{""feature"": ""balance_now"", ""shap_value"": -1.4745, ""feature_value"": 117.95}, {""feature"": ""dti_proxy"", ""shap_value"": -0.7454, ""feature_value"": 0.0225}, {""feature"": ""age_now"", ""shap_value"": -0.5177, ""feature_value"": 47.0}]"
1646,27279.91,1230.93,403.39,0.3277,720,50,0,0,-0.0024666666666666,-9.333333333333371,0.3333333333333333,1,24,0.0044405642784573,0.1774448668588225,0.6723,0,0.013554109473997603,Low,"[{""feature"": ""credit_limit_now"", ""shap_value"": 1.1217, ""feature_value"": 1230.93}, {""feature"": ""dti_proxy"", ""shap_value"": 0.6675, ""feature_value"": 0.1774}, {""feature"": ""balance_now"", ""shap_value"": -0.53, ""feature_value"": 403.39}]"
1647,64364.86,5262.04,2316.78,0.4403,715,42,0,0,0.0514666666666667,-0.6666666666666288,0.0,0,0,0.0418276855417291,0.4319338221945452,0.5597,0,0.5371824353795761,High,"[{""feature"": ""utilization_volatility"", ""shap_value"": 1.7027, ""feature_value"": 0.0418}, {""feature"": ""utilization_trend_3m"", ""shap_value"": 1.5596, ""feature_value"": 0.0515}, {""feature"": ""dti_proxy"", ""shap_value"": -0.7149, ""feature_value"": 0.4319}]"
1648,27249.15,13732.36,2191.04,0.1596,670,58,0,0,0.0023666666666666,7.666666666666629,0.0,0,0,0.0032625824808645,0.9648917484920188,0.8404,0,0.031632396784516806,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.9664, ""feature_value"": 0.0033}, {""feature"": ""credit_score_trend_3m"", ""shap_value"": 0.6178, ""feature_value"": 7.6667}, {""feature"": ""age_now"", ""shap_value"": 0.3941, ""feature_value"": 58.0}]"
1649,54545.81,9582.93,1100.4,0.1148,644,23,0,0,0.0021333333333333,7.3333333333332575,0.0,0,0,0.0016116761461286,0.242086422350222,0.8852,0,0.08195802945234988,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.8285, ""feature_value"": 0.0016}, {""feature"": ""credit_score_trend_3m"", ""shap_value"": 0.5017, ""feature_value"": 7.3333}, {""feature"": ""balance_now"", ""shap_value"": 0.4394, ""feature_value"": 1100.4}]"
1650,114065.92,10422.67,2420.34,0.2322,670,53,0,0,0.0433999999999999,18.0,0.0,0,0,0.0373601205981874,0.2546253955339552,0.7678,0,0.16202032741703776,Watch,"[{""feature"": ""utilization_volatility"", ""shap_value"": 2.294, ""feature_value"": 0.0374}, {""feature"": ""utilization_trend_3m"", ""shap_value"": 1.7686, ""feature_value"": 0.0434}, {""feature"": ""income_now"", ""shap_value"": -1.195, ""feature_value"": 114065.92}]"
1651,46302.96,9305.86,1992.16,0.2141,673,24,0,0,0.0034666666666666,3.0,0.0,0,0,0.0046680950195032,0.5162935586365208,0.7859,0,0.03632227337622431,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.7324, ""feature_value"": 0.0047}, {""feature"": ""income_now"", ""shap_value"": 0.5173, ""feature_value"": 46302.96}, {""feature"": ""credit_limit_now"", ""shap_value"": 0.3727, ""feature_value"": 9305.86}]"
1652,19908.37,10764.56,1586.58,0.1474,738,50,0,0,-0.0006333333333333,3.0,0.0,0,0,0.003175076552008,0.9563294226761933,0.8526,0,0.0012176202133816934,Low,"[{""feature"": ""age_now"", ""shap_value"": -0.9055, ""feature_value"": 50.0}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.7828, ""feature_value"": 0.0032}, {""feature"": ""income_now"", ""shap_value"": -0.7729, ""feature_value"": 19908.37}]"
1653,179328.05,9093.41,1729.44,0.1902,784,38,0,0,0.0184,-0.6666666666666288,0.0,1,38,0.0178142577105468,0.1157280191169829,0.8098,1,0.4093203932477418,High,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": 2.2242, ""feature_value"": 0.0184}, {""feature"": ""utilization_volatility"", ""shap_value"": 1.2908, ""feature_value"": 0.0178}, {""feature"": ""income_now"", ""shap_value"": -1.2342, ""feature_value"": 179328.05}]"
1654,50504.73,10085.57,3351.3,0.3323,651,29,0,0,0.0284666666666666,-2.3333333333333712,0.0,0,0,0.0227108148491222,0.7962739329651839,0.6677,0,0.17338903457370616,Watch,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": 1.0483, ""feature_value"": 0.0285}, {""feature"": ""headroom"", ""shap_value"": -0.2313, ""feature_value"": 0.6677}, {""feature"": ""income_now"", ""shap_value"": 0.2241, ""feature_value"": 50504.73}]"
1655,87553.56,6307.02,1542.03,0.2445,657,35,0,0,-0.0016999999999999,4.3333333333332575,0.0,0,0,0.0031264996401726,0.2113490302103513,0.7555000000000001,0,0.08377292583507982,Low,"[{""feature"": ""income_now"", ""shap_value"": -0.446, ""feature_value"": 87553.56}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.3437, ""feature_value"": 0.0031}, {""feature"": ""dti_proxy"", ""shap_value"": 0.299, ""feature_value"": 0.2113}]"
1656,54532.09,12782.7,4653.1,0.364,613,62,0,0,0.0047333333333333,-2.3333333333333712,0.0,0,0,0.0126615340478333,1.02393288039598,0.636,0,0.03720947912261388,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": 0.5514, ""feature_value"": 0.0127}, {""feature"": ""age_now"", ""shap_value"": -0.4665, ""feature_value"": 62.0}, {""feature"": ""credit_score_now"", ""shap_value"": 0.3156, ""feature_value"": 613.0}]"
1657,72951.12,9953.45,2394.2,0.2405,653,28,0,0,-0.0025,-0.6666666666666288,0.0,0,0,0.0035822478976195,0.3938308280294261,0.7595000000000001,0,0.019018688971610943,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.6055, ""feature_value"": 0.0036}, {""feature"": ""utilization_trend_3m"", ""shap_value"": -0.4227, ""feature_value"": -0.0025}, {""feature"": ""income_now"", ""shap_value"": 0.3119, ""feature_value"": 72951.12}]"
1658,55955.07,2665.8,415.3,0.1558,674,23,0,0,-0.0023999999999999,3.6666666666666288,0.0,1,23,0.0033664191328142,0.0890643153324842,0.8442000000000001,0,0.0007055861328553607,Low,"[{""feature"": ""balance_now"", ""shap_value"": -0.9941, ""feature_value"": 415.3}, {""feature"": ""utilization_trend_3m"", ""shap_value"": -0.6174, ""feature_value"": -0.0024}, {""feature"": ""dti_proxy"", ""shap_value"": -0.5373, ""feature_value"": 0.0891}]"
1659,41537.35,11909.65,3210.54,0.2696,792,28,0,0,0.0481333333333333,6.333333333333371,0.0,0,0,0.0370340533983401,0.9275141526570624,0.7303999999999999,0,0.703236937243794,High,"[{""feature"": ""utilization_volatility"", ""shap_value"": 2.3773, ""feature_value"": 0.037}, {""feature"": ""utilization_trend_3m"", ""shap_value"": 2.2531, ""feature_value"": 0.0481}, {""feature"": ""credit_score_trend_3m"", ""shap_value"": -1.1693, ""feature_value"": 6.3333}]"
1660,54370.93,7162.86,4812.43,0.6719,680,43,0,0,0.1465,2.3333333333333712,0.0,0,0,0.111030086012756,1.062133018273817,0.3280999999999999,1,0.9928990154627944,High,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": 3.2125, ""feature_value"": 0.1465}, {""feature"": ""utilization_volatility"", ""shap_value"": 2.7704, ""feature_value"": 0.111}, {""feature"": ""utilization_now"", ""shap_value"": 1.2324, ""feature_value"": 0.6719}]"
1661,38186.75,13130.14,3335.31,0.254,757,50,0,0,-0.0091999999999999,-3.0,0.0,0,0,0.0095071026080504,1.0481049051679638,0.746,0,0.0019260950868653537,Low,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": -2.1581, ""feature_value"": -0.0092}, {""feature"": ""age_now"", ""shap_value"": -0.4767, ""feature_value"": 50.0}, {""feature"": ""credit_score_trend_3m"", ""shap_value"": 0.3718, ""feature_value"": -3.0}]"
1662,44833.06,7802.57,2147.78,0.2753,678,53,0,0,-0.0032333333333333,1.0,0.0,0,0,0.0036357407926186,0.5748739879254621,0.7247,0,0.003748926720282842,Low,"[{""feature"": ""age_now"", ""shap_value"": -1.1798, ""feature_value"": 53.0}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.6843, ""feature_value"": 0.0036}, {""feature"": ""utilization_trend_3m"", ""shap_value"": -0.3342, ""feature_value"": -0.0032}]"
1663,60697.22,6053.15,2040.82,0.3371,676,46,0,0,-0.0040333333333333,11.0,-0.3333333333333333,1,54,0.0053187822332226,0.4034754803458592,0.6629,0,0.0042560249262241995,Low,"[{""feature"": ""age_now"", ""shap_value"": -0.6693, ""feature_value"": 46.0}, {""feature"": ""dti_proxy"", ""shap_value"": -0.5437, ""feature_value"": 0.4035}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.385, ""feature_value"": 0.0053}]"
1664,47829.58,8346.56,3201.69,0.3836,652,21,1,30,0.0109,2.6666666666667425,0.3333333333333333,1,30,0.0147210733304334,0.8032744588257038,0.6164000000000001,0,0.0873118197615637,Low,"[{""feature"": ""utilization_now"", ""shap_value"": 0.5076, ""feature_value"": 0.3836}, {""feature"": ""max_days_late_9m"", ""shap_value"": -0.3758, ""feature_value"": 30.0}, {""feature"": ""income_now"", ""shap_value"": 0.339, ""feature_value"": 47829.58}]"
1665,52721.69,3885.58,1328.47,0.3419,760,28,0,0,-0.0080999999999999,5.3333333333332575,0.0,0,0,0.0065144071103976,0.3023734633008069,0.6581,0,0.0004378321470635687,Low,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": -2.7675, ""feature_value"": -0.0081}, {""feature"": ""credit_score_now"", ""shap_value"": -0.7632, ""feature_value"": 760.0}, {""feature"": ""credit_limit_now"", ""shap_value"": -0.683, ""feature_value"": 3885.58}]"
1666,65271.51,12101.84,1373.1,0.1135,712,41,0,0,-0.0034333333333333,4.0,0.0,0,0,0.0034771076741708,0.2524409194297896,0.8865,0,0.03337914760363187,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.5932, ""feature_value"": 0.0035}, {""feature"": ""age_now"", ""shap_value"": 0.4347, ""feature_value"": 41.0}, {""feature"": ""credit_limit_now"", ""shap_value"": -0.3549, ""feature_value"": 12101.84}]"
1667,65000.54,11616.87,2113.17,0.1819,715,49,0,0,0.0016333333333332,2.333333333333257,0.0,0,0,0.0020445048300261,0.3901204512349982,0.8181,0,0.010624399745042342,Low,"[{""feature"": ""age_now"", ""shap_value"": -0.7126, ""feature_value"": 49.0}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.3266, ""feature_value"": 0.002}, {""feature"": ""dti_proxy"", ""shap_value"": -0.2774, ""feature_value"": 0.3901}]"
1668,42076.62,4322.56,1533.88,0.3549,742,21,0,0,0.0555333333333333,-1.3333333333333712,0.0,0,0,0.0463808149993076,0.4374533884791735,0.6451,0,0.26182297300607177,Watch,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": 1.9108, ""feature_value"": 0.0555}, {""feature"": ""utilization_volatility"", ""shap_value"": 1.8232, ""feature_value"": 0.0464}, {""feature"": ""dti_proxy"", ""shap_value"": -0.7248, ""feature_value"": 0.4375}]"
1669,41128.21,14929.16,4787.91,0.3207,639,23,0,0,-0.0136333333333333,-1.0,0.0,0,0,0.0088292757976581,1.3969710809985736,0.6793,0,0.018629429416719273,Low,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": -2.2606, ""feature_value"": -0.0136}, {""feature"": ""credit_limit_now"", ""shap_value"": 0.8646, ""feature_value"": 14929.16}, {""feature"": ""dti_proxy"", ""shap_value"": 0.4772, ""feature_value"": 1.397}]"
1670,103710.02,4824.64,962.87,0.1996,679,39,0,0,0.0028666666666666,4.0,0.0,0,0,0.0037549966711037,0.1114110285453909,0.8004,0,0.0018979063995191662,Low,"[{""feature"": ""income_now"", ""shap_value"": -1.7068, ""feature_value"": 103710.02}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.604, ""feature_value"": 0.0038}, {""feature"": ""utilization_trend_3m"", ""shap_value"": -0.2845, ""feature_value"": 0.0029}]"
1671,29484.09,6958.25,2070.21,0.2975,723,28,0,0,0.0358,8.333333333333258,0.0,0,0,0.0334014761816167,0.8425737402744706,0.7025,0,0.25484647909746877,Watch,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": 2.1535, ""feature_value"": 0.0358}, {""feature"": ""utilization_volatility"", ""shap_value"": 2.0255, ""feature_value"": 0.0334}, {""feature"": ""credit_score_trend_3m"", ""shap_value"": -0.9093, ""feature_value"": 8.3333}]"
1672,38021.62,8856.99,2538.95,0.2867,723,26,0,0,-0.0019,4.3333333333332575,0.0,0,0,0.0041861212489739,0.8013177763173737,0.7133,0,0.01015131761311577,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.7054, ""feature_value"": 0.0042}, {""feature"": ""utilization_trend_3m"", ""shap_value"": -0.5448, ""feature_value"": -0.0019}, {""feature"": ""credit_limit_now"", ""shap_value"": 0.414, ""feature_value"": 8856.99}]"
1673,39322.72,10613.68,2279.47,0.2148,599,46,0,0,-0.0029333333333332,0.0,0.0,0,0,0.002153550040695,0.6956192245005576,0.7852,0,0.011045523229936226,Low,"[{""feature"": ""age_now"", ""shap_value"": -0.7067, ""feature_value"": 46.0}, {""feature"": ""credit_score_now"", ""shap_value"": 0.6167, ""feature_value"": 599.0}, {""feature"": ""utilization_trend_3m"", ""shap_value"": -0.5796, ""feature_value"": -0.0029}]"
1674,86911.67,14505.58,6074.22,0.4188,646,26,0,0,0.0762333333333333,5.0,0.0,0,0,0.0611630630182774,0.8386749442271204,0.5811999999999999,1,0.9030677346714513,High,"[{""feature"": ""utilization_volatility"", ""shap_value"": 2.089, ""feature_value"": 0.0612}, {""feature"": ""utilization_trend_3m"", ""shap_value"": 1.6032, ""feature_value"": 0.0762}, {""feature"": ""utilization_now"", ""shap_value"": 0.6318, ""feature_value"": 0.4188}]"
1675,105854.82,9886.66,1073.16,0.1085,737,39,0,0,0.0002666666666666,-10.333333333333258,0.3333333333333333,1,40,0.0015990448537938,0.1216564347144525,0.8915,0,0.0030147076037782966,Low,"[{""feature"": ""income_now"", ""shap_value"": -1.1955, ""feature_value"": 105854.82}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.9499, ""feature_value"": 0.0016}, {""feature"": ""credit_score_trend_3m"", ""shap_value"": -0.6601, ""feature_value"": -10.3333}]"
1676,47582.42,6426.88,1452.04,0.2259,711,37,0,0,0.0190333333333333,-1.6666666666666288,0.0,0,0,0.0175586477586148,0.3661957503549767,0.7741,1,0.9138347948195812,High,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": 2.058, ""feature_value"": 0.019}, {""feature"": ""utilization_volatility"", ""shap_value"": 1.0155, ""feature_value"": 0.0176}, {""feature"": ""utilization_now"", ""shap_value"": 0.5366, ""feature_value"": 0.2259}]"
1677,33738.38,10663.56,1757.35,0.1648,712,21,0,0,0.0006999999999999,2.333333333333257,0.0,0,0,0.0034062850405944,0.62505075799429,0.8351999999999999,0,0.022450230280421923,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.68, ""feature_value"": 0.0034}, {""feature"": ""balance_now"", ""shap_value"": 0.34, ""feature_value"": 1757.35}, {""feature"": ""credit_score_trend_3m"", ""shap_value"": 0.189, ""feature_value"": 2.3333}]"
1678,92084.71,8808.25,1045.32,0.1187,694,40,0,0,0.0006666666666666,-3.333333333333257,0.0,0,0,0.0031336879231984,0.1362206602851369,0.8813,0,0.009349308927648695,Low,"[{""feature"": ""income_now"", ""shap_value"": -1.907, ""feature_value"": 92084.71}, {""feature"": ""balance_now"", ""shap_value"": 0.4481, ""feature_value"": 1045.32}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.3813, ""feature_value"": 0.0031}]"
1679,72585.28,961.95,354.72,0.3688,716,29,0,0,0.0498,1.3333333333333712,0.0,0,0,0.0406115268256576,0.0586432951597938,0.6312,0,0.2782915346800442,Watch,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": 1.8818, ""feature_value"": 0.0498}, {""feature"": ""utilization_volatility"", ""shap_value"": 1.3086, ""feature_value"": 0.0406}, {""feature"": ""balance_now"", ""shap_value"": -0.9729, ""feature_value"": 354.72}]"
1680,61598.98,10073.92,1945.64,0.1931,658,41,0,0,0.0013666666666667,8.0,0.0,0,0,0.0022209857671263,0.379027055244286,0.8069,0,0.022997032139952748,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.5, ""feature_value"": 0.0022}, {""feature"": ""credit_score_trend_3m"", ""shap_value"": -0.4305, ""feature_value"": 8.0}, {""feature"": ""credit_score_now"", ""shap_value"": 0.3935, ""feature_value"": 658.0}]"
1681,25312.08,9292.31,3090.73,0.3326,634,37,0,0,0.0002333333333333,2.0,0.0,0,0,0.011472684951658,1.4652592747185094,0.6674,0,0.1476480357881297,Watch,"[{""feature"": ""dti_proxy"", ""shap_value"": 0.6744, ""feature_value"": 1.4653}, {""feature"": ""age_now"", ""shap_value"": 0.4001, ""feature_value"": 37.0}, {""feature"": ""credit_score_now"", ""shap_value"": 0.3817, ""feature_value"": 634.0}]"
1682,70173.28,1353.2,959.7,0.7092,631,26,4,6,0.1491666666666665,-16.66666666666663,0.6666666666666667,4,52,0.1172713638437695,0.1641137481108284,0.2907999999999999,1,0.9894458606177191,High,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": 2.7974, ""feature_value"": 0.1492}, {""feature"": ""utilization_volatility"", ""shap_value"": 2.3198, ""feature_value"": 0.1173}, {""feature"": ""utilization_now"", ""shap_value"": 1.1617, ""feature_value"": 0.7092}]"
1683,24046.66,7598.22,1647.03,0.2168,676,57,0,0,0.0140333333333333,8.333333333333371,-0.3333333333333333,1,52,0.0097852070891615,0.8219170558463003,0.7832,0,0.00352192033297741,Low,"[{""feature"": ""credit_score_trend_3m"", ""shap_value"": -0.9293, ""feature_value"": 8.3333}, {""feature"": ""age_now"", ""shap_value"": -0.556, ""feature_value"": 57.0}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.5096, ""feature_value"": 0.0098}]"
1684,42871.84,15633.61,5053.93,0.3233,610,49,0,0,0.0028,5.0,0.0,0,0,0.0108024431392985,1.4146152808702548,0.6767000000000001,0,0.10005822517952807,Watch,"[{""feature"": ""age_now"", ""shap_value"": -0.7955, ""feature_value"": 49.0}, {""feature"": ""credit_score_now"", ""shap_value"": 0.5556, ""feature_value"": 610.0}, {""feature"": ""dti_proxy"", ""shap_value"": 0.5459, ""feature_value"": 1.4146}]"
1685,76206.83,500.0,167.14,0.3343,754,24,0,0,0.0014,-8.333333333333371,0.3333333333333333,1,59,0.0031575746670154,0.0263189008082894,0.6657,0,0.029591755015078075,Low,"[{""feature"": ""credit_score_now"", ""shap_value"": 0.9081, ""feature_value"": 754.0}, {""feature"": ""balance_now"", ""shap_value"": -0.5983, ""feature_value"": 167.14}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.4151, ""feature_value"": 0.0032}]"
1686,52281.81,13624.21,2681.16,0.1968,646,40,0,0,0.0108666666666666,-6.3333333333332575,0.0,0,0,0.0068968793265102,0.6153941493727028,0.8032,0,0.039215584857746004,Low,"[{""feature"": ""income_now"", ""shap_value"": 0.3274, ""feature_value"": 52281.81}, {""feature"": ""age_now"", ""shap_value"": 0.3217, ""feature_value"": 40.0}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.2866, ""feature_value"": 0.0069}]"
