borrower_id,income_now,credit_limit_now,balance_now,utilization_now,credit_score_now,age_now,late_streak_now,days_late_now,utilization_trend_3m,credit_score_trend_3m,is_late_trend_3m,late_count_9m,max_days_late_9m,utilization_volatility,dti_proxy,headroom,defaulted
2311,51766.56,12121.85,4318.85,0.3563,721,44,0,0,0.016366666666666696,12.333333333333371,0.0,0,0,0.00916296895116425,1.0011520948656076,0.6436999999999999,1
2312,55082.31,12574.26,7748.79,0.6162,658,31,0,0,0.09886666666666671,-7.333333333333371,0.3333333333333333,1,28,0.08236998846667397,1.6881187441075467,0.38380000000000003,1
2313,49975.33,11993.77,2395.17,0.1997,678,41,0,0,0.006966666666666649,-1.0,0.3333333333333333,2,36,0.003455108938626638,0.5751245663229939,0.8003,0
2314,35606.68,5904.46,1589.67,0.2692,621,42,0,0,0.009066666666666723,3.6666666666666288,0.0,0,0,0.00435510556065459,0.5357432929318623,0.7308,1
2315,86828.85,4968.13,1559.76,0.314,597,37,0,0,0.03816666666666668,-0.6666666666666288,0.0,0,0,0.03627153766308295,0.21556337550725638,0.6859999999999999,0
2316,101387.84,8357.16,2013.98,0.241,673,36,0,0,0.005433333333333318,3.6666666666666288,0.0,0,0,0.00658345991439491,0.2383694138975598,0.759,0
2317,48922.44,3943.82,925.72,0.2347,682,42,0,0,0.01679999999999998,5.6666666666667425,0.0,0,0,0.01011657056516684,0.2270663523175705,0.7653,0
2318,60183.6,13363.28,2344.13,0.1754,701,36,0,0,0.0022666666666667223,-0.6666666666667425,0.0,0,0,0.0021788758569500984,0.4673957688538281,0.8246,0
2319,47778.56,9049.64,2658.53,0.2938,750,32,0,0,-0.005666666666666653,-4.666666666666629,0.0,0,0,0.0044571415852664035,0.6677128819283681,0.7061999999999999,0
2320,48977.03,4970.86,1289.7,0.2595,617,59,0,0,0.031899999999999984,0.0,0.0,0,0,0.028770123392158047,0.3159930276745667,0.7404999999999999,0
2321,39829.34,6730.13,1029.94,0.153,612,37,0,0,0.0012999999999999956,-4.3333333333332575,-0.3333333333333333,1,7,0.0023333333333333327,0.3103059201150793,0.847,1
2322,66270.41,9374.03,1187.1,0.1266,741,51,0,0,-0.0010333333333333167,1.3333333333332575,0.0,0,0,0.0022844279614623645,0.21495566418587916,0.8734,0
2323,34287.19,3514.67,1303.72,0.3709,716,46,0,0,0.015900000000000025,0.6666666666666288,0.0,0,0,0.013657578278906,0.4562823606870266,0.6291,0
2324,84003.94,11053.67,3862.42,0.3494,847,47,0,0,0.00933333333333336,-1.0,0.0,0,0,0.008055450190881792,0.5517484060078494,0.6506000000000001,0
2325,34165.08,9659.34,1114.38,0.1154,573,52,1,49,-0.0015999999999999903,-2.0,0.0,2,49,0.0022181073012818805,0.3914101765692654,0.8846,0
2326,58917.67,11208.04,3415.0,0.3047,716,37,0,0,0.006400000000000017,0.33333333333337123,0.0,0,0,0.003791584248188503,0.6955468536290291,0.6953,0
2327,28834.05,8948.66,1674.32,0.1871,692,44,0,0,0.009000000000000008,-0.6666666666667425,0.0,0,0,0.004521921911950465,0.6968095009767371,0.8129,0
2328,37688.51,9760.33,2804.16,0.2873,650,38,0,0,0.06046666666666667,2.3333333333333712,0.0,0,0,0.04785405184284584,0.8928429377888879,0.7127,1
2329,86277.74,13332.24,3396.12,0.2547,647,46,0,0,0.012933333333333324,6.666666666666629,0.0,0,0,0.011362108079049414,0.47235173283783016,0.7453000000000001,0
2330,82536.73,12516.8,2750.42,0.2197,649,64,0,0,-0.0036333333333333218,3.0,0.0,0,0,0.00683174778353079,0.39988305806640756,0.7803,0
2331,51424.83,10028.7,2659.9,0.2652,736,44,0,0,-0.012200000000000044,1.3333333333333712,0.0,0,0,0.010003249472046566,0.6206884882760281,0.7348,0
2332,70820.54,8301.23,2593.78,0.3125,779,42,0,0,0.0019333333333333425,0.6666666666667425,0.0,0,0,0.00926913935834628,0.4394962251731778,0.6875,0
2333,17054.56,3188.99,1102.62,0.3458,599,40,0,0,-0.0001666666666666483,-1.6666666666666288,0.0,0,0,0.006895469527160553,0.7758300413901055,0.6542,0
2334,49185.74,7156.51,1357.14,0.1896,665,24,0,0,0.008300000000000002,0.33333333333337123,0.0,0,0,0.006143492492060191,0.33110572283809764,0.8104,0
2335,56979.44,10721.69,4921.33,0.459,678,37,0,0,0.05249999999999999,-4.6666666666667425,0.0,0,0,0.04027726129937062,1.036443320389998,0.5409999999999999,0
2336,36006.5,7474.41,2243.53,0.3002,700,46,0,0,0.008033333333333337,-0.33333333333337123,0.0,0,0,0.007358064358994916,0.7477083301911461,0.6998,0
2337,33024.94,8893.56,2718.53,0.3057,629,43,0,0,0.0159333333333333,2.6666666666667425,0.0,0,0,0.009342436037303718,0.9878098185234034,0.6942999999999999,0
2338,82756.17,4821.32,1507.49,0.3127,753,24,0,0,0.0042999999999999705,2.6666666666666288,0.0,0,0,0.003647640028535962,0.21859252303939258,0.6873,0
2339,69904.17,5447.58,517.58,0.095,663,24,0,0,0.00026666666666667893,-4.333333333333371,0.0,0,0,0.0029178092999905115,0.08884963513526882,0.905,0
2340,64417.76,6289.21,2076.2,0.3301,610,32,0,0,0.008933333333333293,3.6666666666666288,0.0,0,0,0.008305235965608955,0.38676290506467226,0.6698999999999999,0
2341,46961.56,7835.59,2658.12,0.3392,817,21,0,0,0.004699999999999982,0.0,0.0,0,0,0.004224268509984232,0.67922445489139,0.6608,0
2342,34166.88,6827.41,999.9,0.1465,704,54,0,0,-0.005166666666666708,0.0,0.0,0,0,0.003038411500183026,0.35118219737318174,0.8535,0
2343,44407.8,3892.5,1271.31,0.3266,706,23,0,0,0.00716666666666671,1.6666666666666288,0.0,0,0,0.005488270320520951,0.3435369461193204,0.6734,0
2344,31883.47,10756.94,1458.17,0.1356,669,31,0,0,-0.008366666666666633,-8.0,0.0,0,0,0.005773743249496908,0.5488122840272484,0.8644000000000001,0
2345,46474.54,12702.04,4787.72,0.3769,595,35,0,0,0.05756666666666671,9.333333333333371,0.0,0,0,0.049620512671452524,1.2362175071590895,0.6231,0
2346,44256.46,7861.22,1718.59,0.2186,712,36,0,0,-0.0026666666666666783,-3.0,0.0,0,0,0.0032762190267305257,0.4659902756435584,0.7814,0
2347,39663.5,7177.72,2381.25,0.3318,641,32,0,0,0.013966666666666627,1.0,-0.3333333333333333,1,28,0.009610468828892323,0.7204356648141181,0.6682,0
2348,15660.96,13978.76,1717.17,0.1228,669,43,0,0,0.002166666666666664,-1.3333333333333712,0.0,0,0,0.0015968719422671301,1.3157584199315304,0.8772,1
2349,80097.7,13358.19,2031.0,0.152,648,48,0,0,-0.012233333333333318,-3.6666666666667425,-0.6666666666666666,2,52,0.010045894683899482,0.304278399958409,0.848,0
2350,38948.09,7300.02,1528.3,0.2094,629,33,0,0,-0.0002666666666666928,4.0,0.0,0,0,0.0020815325550607652,0.47087289760164175,0.7906,0
2351,32389.3,9578.67,1078.06,0.1125,629,40,0,0,0.002533333333333332,-2.0,0.0,0,0,0.0025612496949731457,0.3994133863716425,0.8875,0
2352,44986.62,10782.2,6535.0,0.6061,688,42,0,0,0.10726666666666673,0.6666666666667425,0.0,0,0,0.09254369238365191,1.7431849732005156,0.39390000000000003,1
2353,33594.38,13270.6,6814.21,0.5135,799,37,0,0,0.09443333333333331,4.6666666666667425,0.0,0,0,0.07663256487942971,2.4340535521355466,0.48650000000000004,1
2354,26743.53,11918.56,1446.1,0.1213,593,21,0,0,-0.0015000000000000013,3.6666666666666288,0.0,0,0,0.0016995914541768856,0.6488746994960465,0.8787,0
2355,76980.1,8788.3,2334.09,0.2656,642,23,0,0,0.005066666666666664,0.6666666666666288,0.0,0,0,0.006271053429138609,0.36384831918422833,0.7343999999999999,0
2356,61409.33,10240.52,1519.1,0.1483,754,48,0,0,0.00849999999999998,2.0,0.0,0,0,0.004545877253072275,0.2968474008173974,0.8517,0
2357,111511.29,1969.45,273.44,0.1388,620,60,0,0,-0.004333333333333356,4.3333333333332575,0.0,0,0,0.0028548691349653457,0.02942554067527058,0.8612,0
2358,37110.74,8810.03,1818.43,0.2064,642,32,0,0,-0.010266666666666646,-2.0,0.0,1,34,0.009836793176640445,0.5880012091632769,0.7936,0
2359,48357.55,22051.17,6710.02,0.3043,647,21,0,0,0.017366666666666697,1.0,-0.3333333333333333,1,7,0.01588338579914386,1.665101726204466,0.6957,0
2360,93650.48,5922.83,1464.37,0.2472,579,40,0,0,-0.009133333333333299,-2.0,0.0,0,0,0.009626626846639697,0.18763854705014152,0.7528,0
2361,94089.6,9709.79,1725.39,0.1777,686,55,0,0,-0.005166666666666653,-1.0,0.0,0,0,0.0034882341919340353,0.2200528007065538,0.8223,0
2362,36238.0,14641.75,2094.45,0.143,654,31,0,0,-0.0036333333333333218,-0.6666666666666288,0.0,0,0,0.00255636460623283,0.693564766037784,0.857,0
2363,25497.74,6278.31,698.68,0.1113,742,39,0,0,0.0016666666666666635,0.6666666666666288,0.0,0,0,0.0019293781381574777,0.32881973053510477,0.8887,0
2364,27236.24,7960.23,1013.41,0.1273,703,30,0,0,-0.00016666666666667607,-3.0,0.0,0,0,0.0019990275413588367,0.4464977542657146,0.8727,0
2365,43472.82,7889.3,3064.2,0.3884,578,38,0,0,0.03533333333333327,3.0,0.0,0,0,0.03389716474541462,0.8458250463128478,0.6115999999999999,0
2366,47903.77,6096.66,1769.47,0.2902,665,38,0,0,-0.001033333333333275,0.33333333333337123,0.0,0,0,0.003299242337264718,0.44325613609703224,0.7098,0
2367,37324.52,5445.91,1109.38,0.2037,672,28,0,0,0.006599999999999995,-3.3333333333332575,0.0,0,0,0.004306229337960434,0.3566706282015135,0.7963,0
2368,30950.17,8567.0,3053.53,0.3564,781,37,0,0,0.0086666666666666,2.3333333333333712,-0.3333333333333333,1,50,0.011440279716860065,1.1839146597835497,0.6436,0
2369,78750.62,8722.16,2052.32,0.2353,729,46,0,0,-0.00019999999999997797,0.6666666666666288,0.0,0,0,0.003550391214750537,0.3127320139987116,0.7646999999999999,0
2370,75651.13,9597.2,3334.1,0.3474,663,21,0,0,0.0054333333333333456,-6.0,0.3333333333333333,1,54,0.004665684420437272,0.5288645390181695,0.6526000000000001,0
2371,70313.99,11892.97,1926.59,0.162,675,24,0,0,-0.003666666666666679,-1.6666666666667425,-0.3333333333333333,1,50,0.004853349358947904,0.3287977256880803,0.838,0
2372,31663.18,11810.94,2455.88,0.2079,745,59,0,0,0.007866666666666688,1.6666666666666288,0.0,0,0,0.006622688275919394,0.9307517434708384,0.7921,0
2373,38516.35,16689.75,3361.38,0.2014,643,35,0,0,0.03556666666666666,-0.33333333333325754,0.0,0,0,0.03159129626970061,1.0472581121376483,0.7986,0
2374,78087.88,9713.55,1583.8,0.1631,667,43,0,0,0.006133333333333324,8.0,0.0,0,0,0.004276810857532877,0.24338732204126107,0.8369,0
2375,33296.66,500.0,134.83,0.2697,722,35,0,0,-0.00649999999999995,1.6666666666666288,0.0,0,0,0.005203844732503068,0.04859226118826612,0.7303,0
2376,48048.74,9321.2,1508.45,0.1618,586,35,0,0,0.003133333333333349,-11.333333333333371,0.3333333333333333,1,16,0.0025354705896758365,0.37672996202354614,0.8382000000000001,0
2377,59344.39,1397.36,355.87,0.2547,705,44,0,0,-0.0027666666666666395,-2.3333333333332575,0.0,0,0,0.003421663013474248,0.07196029817033213,0.7453000000000001,1
2378,23587.4,9919.34,2457.26,0.2477,703,40,0,0,-0.011900000000000022,5.666666666666629,0.0,0,0,0.011505409355796267,1.2501216744956434,0.7523,0
2379,22001.25,9015.05,2651.37,0.2941,642,39,0,0,-0.010699999999999987,-2.0,-0.3333333333333333,1,36,0.00845080535281172,1.4461196515037356,0.7059,0
2380,57634.96,9613.84,1396.8,0.1453,793,38,0,0,-0.0024999999999999745,2.3333333333333712,0.0,0,0,0.0019532736054577106,0.2908234862401244,0.8547,0
2381,60413.77,6032.52,777.14,0.1288,651,34,0,0,-0.005766666666666642,0.0,0.0,0,0,0.0036807306038037957,0.15436348365857053,0.8712,0
2382,35429.85,8682.9,1467.2,0.169,748,40,0,0,-0.010833333333333334,6.0,0.0,0,0,0.00925472852113988,0.4969369047296774,0.831,0
2383,113643.09,7052.62,1442.59,0.2045,695,21,0,0,0.0018666666666666276,-1.6666666666667425,0.0,0,0,0.002103634421133522,0.15232848735609053,0.7955,0
2384,25728.6,7321.9,874.72,0.1195,699,54,0,0,0.005366666666666672,1.6666666666666288,0.0,0,0,0.003130495168499703,0.4079755600811663,0.8805000000000001,0
2385,82373.1,10207.61,1128.36,0.1105,612,48,1,19,-0.0065333333333333354,-0.33333333333337123,0.0,2,19,0.005618496240098409,0.16437793403462372,0.8895,0
2386,41528.59,13527.92,2012.86,0.1488,744,34,0,0,-0.009600000000000025,6.0,0.0,0,0,0.008552192701290127,0.5816311122776002,0.8512,0
2387,43263.7,11335.55,1470.12,0.1297,737,56,0,0,-0.007599999999999996,10.333333333333371,0.0,0,0,0.005746689868475972,0.4077654013666611,0.8703,0
2388,66346.9,4933.46,2259.67,0.458,706,57,0,0,0.07600000000000007,10.666666666666742,0.0,0,0,0.06546704853928001,0.40870093395615453,0.542,1
2389,49700.03,6006.15,646.35,0.1076,693,33,0,0,0.002066666666666661,5.0,0.0,0,0,0.0027137509916063513,0.1560602679339887,0.8924,0
2390,89627.72,16984.2,3491.06,0.2055,805,56,0,0,0.0068999999999999895,-1.6666666666666288,0.0,0,0,0.005247089140127555,0.46740807413589347,0.7945,0
2391,54717.25,6815.03,1077.25,0.1581,671,23,1,17,-0.0012000000000000344,3.0,0.3333333333333333,1,17,0.002764105239996812,0.23625090802562243,0.8419,0
2392,24146.15,8830.83,1529.75,0.1732,732,21,0,0,0.0046666666666666246,1.3333333333333712,0.0,0,0,0.0038777499203074516,0.7602454217702223,0.8268,0
2393,32018.17,8750.14,1854.91,0.212,788,32,0,0,0.0030999999999999917,-5.0,0.0,0,0,0.0034453269478784978,0.6951965084718347,0.788,0
2394,42952.57,10924.36,2084.56,0.1908,638,52,1,38,0.0013999999999999846,-2.0,0.3333333333333333,1,38,0.004240315763923464,0.5823800529982592,0.8092,0
2395,29506.72,7405.04,1117.22,0.1509,711,32,0,0,-0.001266666666666666,10.0,0.0,0,0,0.001059481005020854,0.4543588712858527,0.8491,0
2396,53480.14,5426.59,659.48,0.1215,701,27,0,0,0.0010999999999999899,-1.3333333333332575,0.0,0,0,0.0016822603841260663,0.14797567841490863,0.8785000000000001,0
2397,65157.95,8531.7,2519.52,0.2953,633,26,0,0,0.06476666666666664,6.0,0.0,1,16,0.04949371172179351,0.46401459828665303,0.7047,0
2398,36352.98,14065.76,1708.05,0.1214,637,32,0,0,-0.009599999999999997,3.0,0.0,0,0,0.006132087735836783,0.5638217277712622,0.8786,0
2399,58556.91,11006.52,4449.3,0.4042,766,45,0,0,0.02510000000000001,1.3333333333333712,0.0,0,0,0.02259231678641609,0.9117899149572359,0.5958,0
2400,44624.96,17529.34,5159.49,0.2943,619,21,0,0,-0.00163333333333332,8.333333333333258,0.0,0,0,0.004095254706500072,1.387427125612009,0.7057,0
2401,28184.82,1854.53,383.3,0.2067,663,40,0,0,0.00360000000000002,-5.3333333333332575,0.0,1,19,0.003440930106817049,0.16319423001607494,0.7933,0
2402,46139.07,7331.94,2119.35,0.2891,797,30,0,0,-0.013266666666666649,1.3333333333332575,0.0,0,0,0.011195026177330324,0.5512074689278633,0.7109,0
2403,55966.94,9743.56,2260.2,0.232,715,37,0,0,-0.0036666666666666514,-5.0,0.0,0,0,0.004474961204052816,0.48461466705495454,0.768,0
2404,31560.35,5892.0,1801.71,0.3058,785,57,0,0,0.006133333333333324,5.0,0.0,0,0,0.00612293048937987,0.6850532390096866,0.6941999999999999,0
2405,47093.94,13332.57,3986.06,0.299,646,36,0,0,0.04770000000000002,6.3333333333332575,0.0,0,0,0.04359672515733772,1.0156873684344896,0.7010000000000001,0
2406,53964.26,9436.97,2214.52,0.2347,700,51,0,0,-0.002266666666666667,0.0,0.0,0,0,0.002501221923602767,0.49244147875076394,0.7653,0
2407,101571.74,6555.22,1121.44,0.1711,717,40,0,0,0.0008333333333333526,4.0,0.0,0,0,0.0017923448328934916,0.13249039544276897,0.8289,0
2408,50163.34,5973.96,1477.24,0.2473,633,21,0,0,-0.007500000000000007,5.333333333333371,0.0,0,0,0.005641758984965974,0.35338316778267564,0.7527,0
2409,46229.93,10490.74,3067.79,0.2924,654,44,1,48,-0.010833333333333306,-3.0,0.0,2,48,0.012344105655917094,0.7963126915927462,0.7076,0
2410,42544.62,6376.4,1441.55,0.2261,679,52,0,0,-0.0040999999999999925,-7.0,0.0,0,0,0.0037992689355248847,0.4065990011221351,0.7739,0
2411,27643.69,11212.83,2429.07,0.2166,575,56,0,0,0.0049000000000000155,3.6666666666666288,0.0,1,58,0.006209289635520136,1.054448229861738,0.7834,0
2412,48365.79,15270.41,1868.7,0.1224,711,53,0,0,-0.0030666666666666897,1.0,0.0,0,0,0.0042424770018364396,0.46364175989757017,0.8776,0
2413,41670.67,503.74,119.92,0.2381,645,51,0,0,0.005666666666666681,6.0,0.0,0,0,0.00566615193740672,0.03453364199773117,0.7619,0
2414,26199.41,3221.16,587.56,0.1824,715,33,0,0,-0.0055333333333333345,-4.3333333333332575,-0.3333333333333333,1,32,0.005645130645078118,0.2691175105382369,0.8176,0
2415,98176.31,9782.92,1473.63,0.1506,703,58,1,49,-0.005033333333333334,-3.3333333333333712,0.3333333333333333,2,49,0.003146603106702704,0.18012043840146932,0.8493999999999999,0
2416,66520.2,8375.07,2464.84,0.2943,674,30,0,0,-0.01806666666666662,-8.666666666666629,0.0,0,0,0.009985865010103002,0.4446480917775988,0.7057,0
2417,54176.38,8420.27,2594.66,0.3081,681,53,0,0,-0.01093333333333335,-7.333333333333371,-0.3333333333333333,2,55,0.006623589996704533,0.5747139250186785,0.6919,0
2418,63055.65,12609.7,3716.11,0.2947,810,35,0,0,-0.011700000000000044,-1.3333333333333712,0.0,0,0,0.014934979447964186,0.7072057776188737,0.7053,0
2419,42943.17,10445.36,1910.88,0.1829,775,51,0,0,0.0017666666666666664,-0.33333333333325754,0.0,0,0,0.005739725119240866,0.5339745527307906,0.8170999999999999,0
2420,27521.28,13825.14,4910.31,0.3552,675,27,0,0,-0.004733333333333312,3.0,0.0,0,0,0.008449326074374909,2.141023963068132,0.6448,0
2421,68768.93,8338.46,1874.41,0.2248,686,45,0,0,0.0015666666666666884,-10.0,0.0,0,0,0.005046038049797095,0.3270796854927806,0.7752,0
2422,31445.01,10383.92,1948.76,0.1877,670,38,0,0,0.00743333333333332,1.3333333333333712,0.0,0,0,0.006314885412877871,0.7436830196929752,0.8123,0
2423,34618.97,500.0,139.61,0.2792,698,47,0,0,0.0005333333333333301,3.0,0.0,1,50,0.004492802886592927,0.048393120864638164,0.7208,0
2424,54920.62,6400.15,2335.61,0.3649,631,35,0,0,0.003033333333333388,1.6666666666667425,0.0,0,0,0.011834741700227814,0.51032417321356,0.6351,0
2425,63295.26,7729.07,1470.27,0.1902,812,54,1,46,6.666666666665932e-05,6.3333333333332575,0.3333333333333333,1,46,0.002244685080609552,0.2787450434148632,0.8098,0
2426,73989.43,1203.57,346.41,0.2878,626,29,0,0,0.007900000000000018,2.0,0.0,0,0,0.007927133431729586,0.05618261958939012,0.7121999999999999,0
2427,65910.89,7847.34,813.78,0.1037,706,30,0,0,-0.0012333333333333363,-3.0,0.3333333333333333,1,35,0.0013388427838995917,0.1481600384734917,0.8963,0
2428,74656.96,6102.07,2081.42,0.3411,672,43,0,0,-0.0025333333333333874,6.0,0.0,0,0,0.005900729710053757,0.3345574209823881,0.6589,0
2429,29940.98,6926.97,2064.65,0.2981,677,24,0,0,0.01150000000000001,4.0,0.0,0,0,0.007264984514780496,0.8274879442847278,0.7019,0
2430,56320.47,9203.54,2526.35,0.2745,666,31,0,0,-0.005800000000000027,4.0,0.0,0,0,0.005201201784203342,0.5382803089807423,0.7255,0
2431,31395.63,11078.72,1575.59,0.1422,698,38,1,10,0.013933333333333325,3.6666666666666288,0.3333333333333333,1,10,0.008878219290926399,0.6022201176652087,0.8578,0
2432,27722.72,9361.79,3268.91,0.3492,654,21,0,0,0.025933333333333364,-11.333333333333371,0.0,2,51,0.020206496480092748,1.414973710480801,0.6508,0
2433,86776.81,6834.89,1761.15,0.2577,708,46,0,0,0.004833333333333301,2.6666666666666288,0.0,0,0,0.0037089231740642854,0.24354202461553376,0.7423,0
2434,43374.08,3851.23,891.72,0.2315,656,22,0,0,0.0023000000000000242,0.33333333333325754,0.0,0,0,0.002870007742924124,0.2467058666613685,0.7685,0
2435,48584.4,6966.06,2230.09,0.3201,841,39,0,0,0.010199999999999987,-5.6666666666667425,0.0,0,0,0.0077183223565746644,0.5508163112725526,0.6799,0
2436,51890.31,3734.8,1138.66,0.3049,730,49,0,0,-0.013300000000000034,4.666666666666629,0.0,0,0,0.009233769544449344,0.26332315218082375,0.6951,0
2437,48810.66,5108.65,979.52,0.1917,733,21,0,0,0.0033999999999999864,-4.6666666666667425,0.0,0,0,0.003646573734342967,0.24081296989449116,0.8083,0
2438,110854.34,9453.31,2296.97,0.243,658,31,0,0,0.04833333333333334,-2.6666666666666288,0.0,0,0,0.035901183824492505,0.24864736912435031,0.757,0
2439,94389.77,6397.64,3160.91,0.4941,693,38,0,0,0.07583333333333331,8.666666666666629,0.0,0,0,0.06322039052218657,0.4018541415576894,0.5059,0
2440,67237.97,6028.42,1410.33,0.2339,673,45,0,0,-0.010199999999999987,-1.6666666666667425,0.3333333333333333,1,43,0.009398640563637052,0.25170242345180216,0.7661,0
2441,19963.48,500.0,102.17,0.2043,683,29,0,0,0.028000000000000025,1.3333333333333712,0.0,0,0,0.02270743270385272,0.061414142186784586,0.7957,0
2442,26218.2,11179.55,2835.01,0.2536,704,21,0,0,0.015166666666666662,3.3333333333333712,0.0,0,0,0.0074060410776908715,1.2975764920715034,0.7464,1
2443,101528.38,7527.64,1892.03,0.2513,737,38,0,0,0.0021000000000000185,2.0,0.0,0,0,0.009132496920338943,0.2236257487543531,0.7486999999999999,0
2444,36593.48,6171.23,2186.97,0.3544,746,33,0,0,0.027466666666666695,-5.333333333333371,0.0,0,0,0.017768370775059824,0.7171671016638481,0.6456,0
2445,29178.76,15945.54,4240.27,0.2659,676,38,0,0,0.006566666666666665,3.6666666666666288,0.0,1,6,0.006281122511144037,1.7438451798182606,0.7341,0
2446,60073.23,15667.41,3791.47,0.242,695,34,0,0,0.00463333333333335,2.0,0.0,0,0,0.002287526563294464,0.7573696302148487,0.758,0
2447,43415.18,9268.35,2625.7,0.2833,630,30,0,0,-0.00716666666666671,6.0,0.0,0,0,0.004698344862230162,0.7257461558673958,0.7167,0
2448,48181.61,8049.14,1742.9,0.2165,831,48,0,0,0.014599999999999974,-0.6666666666667425,0.0,0,0,0.01160295699858924,0.4340826301734419,0.7835,0
2449,77431.58,11129.98,2433.63,0.2187,576,28,0,0,-0.002933333333333288,5.333333333333371,0.0,0,0,0.002265502151841834,0.3771530943250049,0.7813,0
2450,58754.61,10189.21,1756.19,0.1724,702,57,0,0,0.0039333333333333165,6.333333333333371,0.0,0,0,0.004113122631016229,0.3586830036944472,0.8276,0
2451,62807.85,10176.1,3237.09,0.3181,667,25,0,0,0.00983333333333336,-0.6666666666667425,0.0,0,0,0.007290404652692451,0.6184749198162061,0.6819,0
2452,38272.33,15095.62,7108.99,0.4709,700,39,0,0,0.0548333333333334,4.3333333333332575,0.0,0,0,0.048306532799520095,2.2289701194897815,0.5291,1
2453,73697.49,10233.58,2806.9,0.2743,664,42,0,0,-0.014033333333333287,5.0,0.0,0,0,0.015102409667923153,0.4570413455670675,0.7257,0
